Data_ID	Sequence_Name	RNA_Size	ORF_Size	Ficket_Score	Hexamer_Score	Coding_Probability	Coding_Label
63	TCONS_00003354 	1401	282	0.788	-0.0209713259223	0.057558594309785	no
64	TCONS_00027571 	2688	231	0.8471	-0.0255073725587	0.036633500069395	no
65	TCONS_00027572 	1082	174	0.5961	-0.036251703699	0.0094917809653963	no
66	TCONS_00027575 	1003	255	0.5879	0.056255627011	0.039839655486929	no
67	TCONS_00027576 	1268	90	0.6764	-0.134162348682	0.0025696346580442	no
68	TCONS_00027577 	1183	105	0.7254	-0.274599518021	0.0014035363617826	no
69	TCONS_00027578 	1516	183	0.5523	-0.219483988794	0.0026667146060315	no
70	TCONS_00027579 	1270	168	0.8725	-0.290193111669	0.0039413743109479	no
71	TCONS_00027580 	894	141	0.4343	-0.145306114468	0.0019822144051092	no
72	TCONS_00027581 	1320	333	0.5482	-0.127582979709	0.024204982801032	no
73	TCONS_00027582 	1063	195	0.8316	-0.475309369361	0.0013879774582708	no
74	TCONS_00027583 	1559	288	0.8263	-0.0850031107902	0.045528317244547	no
75	TCONS_00027584 	1070	183	0.8853	-0.262677957847	0.0058463557827531	no
76	TCONS_00027585 	574	126	1.0208	-0.0133270723496	0.025328698506668	no
77	TCONS_00027586 	985	120	0.8832	0.0462916335759	0.022342017131686	no
78	TCONS_00027587 	437	69	0.8712	-0.0051755149765	0.0092455370856297	no
79	TCONS_00027588 	393	132	0.3992	-0.174650749246	0.0013687732699463	no
80	TCONS_00027589 	1323	177	0.805	-0.0847252445172	0.013470643963844	no
81	TCONS_00027590 	1135	357	0.6881	-0.0931385456885	0.059580153647276	no
82	TCONS_00027591 	950	201	0.8888	-0.0332982484011	0.032024297219835	no
83	TCONS_00027592 	907	75	0.956	-0.5300601914	0.0003946644657666	no
84	TCONS_00027593 	1199	171	0.6177	-0.0219747850293	0.01071643726197	no
85	TCONS_00027594 	3698	309	0.6608	-0.156617844658	0.019105650425188	no
86	TCONS_00018897 	1256	168	0.985	-0.271622547071	0.0063347766957253	no
87	TCONS_00027595 	718	180	1.0929	0.18880832626	0.18035396120831	no
88	TCONS_00027596 	1281	117	1.0147	0.00878608017701	0.025000031267945	no
89	TCONS_00027597 	3789	273	0.4907	-0.125893648314	0.0093330373430017	no
90	TCONS_00005267 	4752	321	0.8796	-0.0692544872301	0.068595511534869	no
91	TCONS_00005266 	3469	321	0.8796	-0.0692544872301	0.073743067990208	no
92	TCONS_00005268 	1324	189	0.6824	-0.189393015192	0.0052709088497983	no
93	TCONS_00027598 	1315	126	1.0588	-0.194973772309	0.0083668692210273	no
94	TCONS_00027599 	1413	210	0.5522	-0.28420992206	0.0023435735901842	no
95	TCONS_00027600 	1614	159	0.4635	-0.133195575351	0.0027347977769635	no
96	TCONS_00027601 	886	207	0.7565	-0.00276391673485	0.02781326415173	no
97	TCONS_00027602 	929	195	0.9086	-0.297033119529	0.0057579889661726	no
98	TCONS_00027603 	1915	78	1.0346	-0.310131226113	0.0020935005883352	no
99	TCONS_00027604 	429	90	0.9251	-0.186505575339	0.0041741329680142	no
100	TCONS_00027605 	632	156	0.7323	-0.502186934136	0.00057333983160375	no
101	TCONS_00027606 	1153	135	0.825	-0.365350153013	0.0014606361701282	no
102	TCONS_00027607 	1186	198	0.7185	-0.155011340765	0.00821002358634	no
103	TCONS_00027608 	823	228	0.4757	-0.230498753641	0.0033049227092844	no
104	TCONS_00027609 	5621	348	0.8316	-0.228641284005	0.027319041519765	no
105	TCONS_00027610 	1035	201	0.8192	-0.253167542181	0.0061555370817113	no
106	TCONS_00027611 	819	81	1.0936	-0.0837535716374	0.012275269153519	no
107	TCONS_00027612 	1152	228	0.8223	-0.0760533951726	0.026076706348945	no
108	TCONS_00027613 	1713	243	0.5338	-0.389797571692	0.0015466582340076	no
109	TCONS_00027614 	759	81	0.7089	-0.475743277306	0.00027985050849174	no
110	TCONS_00027615 	1208	195	0.7127	-0.313462518977	0.0027529773513939	no
111	TCONS_00027616 	3189	204	0.5903	-0.133019834346	0.006008789017103	no
112	TCONS_00027617 	1360	228	0.8443	-0.11899552961	0.020891095738486	no
113	TCONS_00027618 	1587	216	0.5201	-0.14017173665	0.0057701010546206	no
114	TCONS_00027619 	1321	153	0.672	-0.0710345923856	0.0075357909167079	no
115	TCONS_00027620 	3808	348	0.6115	-0.190818875621	0.019758550027751	no
116	TCONS_00027621 	2977	189	0.9368	-0.29550453407	0.0052622595738985	no
117	TCONS_00027622 	1840	186	1.0033	-0.276375423096	0.0076143442837057	no
118	TCONS_00027623 	3099	234	0.5543	-0.360660032511	0.0016674635774973	no
119	TCONS_00027624 	647	117	0.8792	0.0355113877755	0.020345367664848	no
120	TCONS_00027625 	1392	174	0.6823	-0.408157846381	0.001056993117575	no
121	TCONS_00027626 	1922	174	0.6814	-0.315092707276	0.0018852264503974	no
122	TCONS_00027627 	1629	120	0.8106	-0.340334904829	0.0013604463387706	no
123	TCONS_00027628 	973	93	0.3802	-0.441748023931	0.0001401669275845	no
124	TCONS_00027629 	876	267	0.6825	-0.259334781658	0.0079136051046088	no
125	TCONS_00027630 	1975	288	0.5769	-0.229231728959	0.0081306764149484	no
126	TCONS_00027631 	1414	186	0.8108	-0.229112422316	0.0058410527195987	no
127	TCONS_00027633 	738	162	0.5058	-0.241860741773	0.0016623051115773	no
128	TCONS_00027634 	2954	240	0.6288	-0.0119467200369	0.022211757792587	no
129	TCONS_00027635 	1249	210	0.7814	0.0264003037432	0.036514402680923	no
130	TCONS_00027636 	688	156	0.5599	0.165762212874	0.02663763488095	no
131	TCONS_00027637 	2580	153	0.7421	-0.20729998985	0.0035529908217525	no
132	TCONS_00027638 	507	117	0.8336	-0.517320772324	0.00047147866721053	no
133	TCONS_00027639 	1796	192	0.4209	-0.17069966118	0.0026390591711723	no
134	TCONS_00027640 	899	156	0.7381	-0.474780012674	0.00068837088565783	no
135	TCONS_00027641 	309	99	0.7958	-0.0435215533598	0.0079053083381381	no
136	TCONS_00027642 	3742	198	0.7133	0.147060014879	0.048740353897541	no
137	TCONS_00027643 	1750	150	1.0429	-0.185109233618	0.010699168670863	no
138	TCONS_00027644 	871	141	0.6218	-0.340051585749	0.00098997450321334	no
139	TCONS_00027645 	1837	105	0.6545	-0.190152371945	0.0018843765115645	no
140	TCONS_00027646 	1471	168	0.9767	0.131830182899	0.080861231789985	no
141	TCONS_00027647 	866	177	0.9298	-0.110331979127	0.017244223057173	no
142	TCONS_00027648 	911	162	0.3742	-0.212875361862	0.0013177682661667	no
143	TCONS_00027649 	519	72	0.7751	-0.232529298417	0.0015781811101399	no
144	TCONS_00027650 	990	87	0.8309	-0.176712311573	0.00310238695439	no
145	TCONS_00027655 	428	114	0.75	-0.0787122246917	0.0063458997596094	no
146	TCONS_00027656 	906	204	0.6031	-0.427810584043	0.0010311916691059	no
147	TCONS_00027657 	1362	120	0.6703	-0.323917022974	0.00099200801776943	no
148	TCONS_00027658 	2860	159	0.5995	-0.359307005615	0.00087518636652366	no
149	TCONS_00027659 	1050	270	0.8129	-0.402872867535	0.004738197705676	no
150	TCONS_00027660 	944	408	0.6621	-0.196811079353	0.049163349354494	no
151	TCONS_00027661 	937	219	0.5634	-0.220390899098	0.0041895102616043	no
152	TCONS_00027662 	339	48	1.1833	-0.247083987221	0.0040217598917153	no
153	TCONS_00027663 	439	138	0.9346	0.126457737754	0.054159569297119	no
154	TCONS_00027664 	1591	219	0.3665	-0.212753532784	0.0022854413183369	no
155	TCONS_00027665 	469	114	0.6708	-0.316707578122	0.0010309280745998	no
156	TCONS_00027666 	807	258	0.6549	0.0193566597035	0.040271192744091	no
157	TCONS_00027667 	3223	117	0.9548	-0.0638303721575	0.011553740098361	no
158	TCONS_00027668 	2193	354	0.6178	-0.160065155044	0.028792145377862	no
159	TCONS_00027669 	921	192	1.0139	0.0575619942568	0.075069921802015	no
160	TCONS_00027670 	1845	207	0.7957	0.00184232549388	0.030510849321474	no
161	TCONS_00027671 	6932	234	0.4792	-0.131020205523	0.0047384646123649	no
162	TCONS_00027672 	1177	240	0.4135	-0.30816533555	0.0018165374156709	no
163	TCONS_00027673 	1842	321	0.879	-0.233252479341	0.028847811220186	no
164	TCONS_00027674 	1172	171	0.9478	-0.122750978934	0.015492673232663	no
165	TCONS_00027675 	985	87	1.0162	-0.132939708341	0.0073844820951943	no
166	TCONS_00027676 	1170	147	0.8839	0.0583597151622	0.031795150450704	no
167	TCONS_00027677 	1840	114	0.5959	0.00181318379143	0.0061092408678281	no
168	TCONS_00027678 	927	252	0.5978	-0.388932046023	0.0021973984680797	no
169	TCONS_00027679 	1128	174	0.9347	-0.00573823293076	0.032759429936695	no
170	TCONS_00027680 	1159	378	0.7361	0.0316941345589	0.17387626309683	no
171	TCONS_00027681 	3357	222	0.5711	-0.0685582752535	0.010365868131932	no
172	TCONS_00027682 	1164	90	0.3997	-0.413441214747	0.00017190333600061	no
173	TCONS_00027683 	855	276	0.4418	-0.220348051779	0.0053170445235461	no
174	TCONS_00027684 	5109	222	0.8576	0.00949589552948	0.037338466889215	no
175	TCONS_00027685 	1808	246	0.5536	-0.0648481832118	0.014262283883651	no
176	TCONS_00027686 	593	105	0.5299	-0.3674609774	0.00042674528294888	no
177	TCONS_00027687 	964	165	0.4417	-0.253722698062	0.0012809254171561	no
178	TCONS_00027688 	721	129	1.0243	-0.101134461652	0.014841142261415	no
179	TCONS_00027689 	3025	216	0.6438	-0.150800842459	0.0072598427273108	no
180	TCONS_00027690 	690	138	0.6549	-0.422476098011	0.00062415286345514	no
181	TCONS_00027691 	1223	150	0.3563	-0.249254273323	0.00084476047444753	no
182	TCONS_00027692 	2805	177	0.599	-0.207941127491	0.0028876115281506	no
183	TCONS_00027693 	737	93	0.4601	-0.0932911295263	0.0018210921983215	no
184	TCONS_00027694 	828	171	0.7869	-0.236463716008	0.0045538884785834	no
185	TCONS_00027695 	933	117	0.6295	-0.175622921034	0.0023052432917678	no
186	TCONS_00027696 	987	258	0.6142	0.0679520368076	0.047926544793506	no
187	TCONS_00027697 	2714	249	0.8075	-0.130208070906	0.019993708231537	no
188	TCONS_00027698 	7275	267	0.5622	-0.191698592566	0.005759221816292	no
189	TCONS_00027699 	4975	405	0.7901	0.0118965214602	0.18858446213646	no
190	TCONS_00027700 	847	135	0.9145	-0.430576560313	0.0012816929815332	no
191	TCONS_00027701 	1323	198	0.5113	-0.311883648083	0.0015174160443793	no
192	TCONS_00027702 	2117	228	0.445	-0.0764402594021	0.0076384239606312	no
193	TCONS_00027703 	3728	324	0.4935	-0.0318510292033	0.029886419909196	no
194	TCONS_00027704 	266	84	0.5816	-0.53836665055	0.00013207033096136	no
195	TCONS_00027705 	539	144	0.4384	-0.0655504629219	0.0035825132203007	no
196	TCONS_00021159 	10573	426	0.8162	0.00573627738826	0.17788266445609	no
197	TCONS_00021160 	1745	246	0.8158	-0.129924288839	0.021086953254281	no
198	TCONS_00007641 	629	138	0.8264	-0.220056564099	0.0040722552217985	no
199	TCONS_00027706 	1810	162	1.0657	-0.105147574368	0.021856542682902	no
200	TCONS_00027707 	4617	450	0.8813	0.0282476985755	0.3643652554132	yes
201	TCONS_00027708 	3445	222	0.7497	0.0170422105183	0.031133735368318	no
202	TCONS_00027709 	1443	210	0.7733	-0.130416216282	0.012799678008239	no
203	TCONS_00027710 	1745	153	0.7521	-0.0321017534073	0.012157831589377	no
204	TCONS_00027711 	18226	438	0.7235	-0.204200870686	0.028111677423489	no
205	TCONS_00027712 	1795	243	0.3947	-0.209718802809	0.0032586625394826	no
206	TCONS_00027713 	1170	108	0.6932	-0.476591856124	0.00034592375438006	no
207	TCONS_00027714 	2644	180	0.6245	-0.550277752246	0.00034131506393067	no
208	TCONS_00027715 	1120	162	0.6106	-0.127765667291	0.0047801231232387	no
209	TCONS_00027716 	1246	132	0.5397	-0.664447249029	7.9738725011635E-05	no
210	TCONS_00027717 	1392	213	0.8701	-0.113353827312	0.0199744094761	no
211	TCONS_00027718 	891	147	0.756	0.0385752837048	0.019233689955692	no
212	TCONS_00027719 	1102	147	0.6728	-0.231477937446	0.0025001399803566	no
213	TCONS_00027720 	1784	129	0.7942	-0.0385942717393	0.010251891211496	no
214	TCONS_00027721 	627	132	0.5908	-0.0911394348829	0.0042638846826054	no
215	TCONS_00027722 	7894	267	0.4872	-0.300371779552	0.0021461798655319	no
216	TCONS_00027723 	1210	147	0.8448	-0.329821008898	0.0022281517617377	no
217	TCONS_00027724 	2053	159	0.9728	-0.0889687615408	0.017405448881724	no
218	TCONS_00007842 	2884	375	0.625	-0.135480513902	0.041154050793932	no
219	TCONS_00007843 	2437	171	0.9989	-0.0610197866589	0.025075902147397	no
220	TCONS_00027725 	2878	237	0.9996	-0.350689856757	0.0075099356337816	no
221	TCONS_00007845 	2593	150	1.1327	-0.199087066242	0.012271131366491	no
222	TCONS_00027726 	740	129	0.4834	-0.386317423212	0.00041828005224234	no
223	TCONS_00027727 	1523	324	0.4457	-0.177645663847	0.011442509701738	no
224	TCONS_00007874 	1576	150	0.7878	-0.227208257855	0.0036999248349869	no
225	TCONS_00007880 	2344	180	0.7178	-0.172989167083	0.0055966479983787	no
226	TCONS_00007881 	5026	246	0.7877	-0.204816050536	0.009758949179162	no
227	TCONS_00027728 	2952	225	0.8569	-0.00877381680247	0.038824816203356	no
228	TCONS_00027729 	1098	147	0.7436	-0.0154335854212	0.012871425697289	no
229	TCONS_00027731 	583	201	1.028	-0.0676338117558	0.040087889421722	no
230	TCONS_00027732 	1000	102	0.9773	-0.0873866445255	0.010341876279908	no
231	TCONS_00027733 	480	96	0.8412	-0.0511765147867	0.008301368473604	no
232	TCONS_00027734 	586	222	0.7946	-0.0285308407532	0.031551920957163	no
233	TCONS_00027735 	1586	159	1.0304	-0.301109493459	0.0053530065250338	no
234	TCONS_00027736 	1235	267	0.6873	-0.393103410196	0.0032652647819843	no
235	TCONS_00027737 	1048	252	0.8322	-0.292512679253	0.0085558207335946	no
236	TCONS_00027738 	1615	255	0.7779	-0.0278724345303	0.040006769070759	no
237	TCONS_00008182 	454	168	1.1793	0.280439066536	0.32055772988866	no
238	TCONS_00008183 	220	75	0.9971	0.0935624459694	0.027955281408692	no
239	TCONS_00027739 	654	189	0.7724	-0.0326084526263	0.0202003431353	no
240	TCONS_00027740 	595	93	0.6903	-0.135935026833	0.0028540706686479	no
241	TCONS_00027741 	535	60	0.5758	-0.284971742116	0.00052423077812386	no
242	TCONS_00027742 	454	111	0.6851	-0.11557205443	0.0039311991734611	no
243	TCONS_00027743 	3156	384	0.4164	0.00589304183085	0.05788779129118	no
244	TCONS_00027744 	610	153	0.6585	-0.092131604215	0.0065672932563101	no
245	TCONS_00027745 	747	120	0.8125	-0.143356596968	0.0052800877662763	no
246	TCONS_00027746 	1995	141	0.8251	0.0924080433041	0.029568325954349	no
247	TCONS_00027747 	1130	174	0.6032	0.00634606608485	0.012778265471579	no
248	TCONS_00027748 	853	69	0.8172	-0.145483695231	0.0030316027550154	no
249	TCONS_00027749 	2297	213	0.8296	-0.247880457408	0.0069397110854076	no
250	TCONS_00027750 	766	132	0.6597	-0.149793434178	0.0035667724188617	no
251	TCONS_00027751 	873	186	0.6896	-0.298316643659	0.0026202568916717	no
252	TCONS_00027752 	2759	333	0.728	-0.153346936565	0.032633115876711	no
253	TCONS_00027753 	1653	405	0.8249	-0.0327371183361	0.19109995887357	no
254	TCONS_00027754 	282	60	0.9247	-0.151385132788	0.0038360577380452	no
255	TCONS_00008772 	1291	183	0.9632	0.0627652219896	0.059748003190306	no
256	TCONS_00008773 	1012	183	0.9632	0.0627652219896	0.060706816029271	no
257	TCONS_00027755 	516	69	0.6608	-0.137869429249	0.001992652490616	no
258	TCONS_00027756 	911	246	0.7669	-0.0706713968719	0.027934075813313	no
259	TCONS_00027757 	1076	333	0.6408	0.0249257237785	0.084400702790946	no
260	TCONS_00027758 	414	27	1.0218	-0.191628270016	0.0027734473659563	no
261	TCONS_00027759 	1662	246	0.5156	-0.236906229557	0.0041424971110319	no
262	TCONS_00027760 	623	96	1.0131	0.293423294849	0.12170551814889	no
263	TCONS_00027761 	1318	186	0.3901	-0.15122331246	0.0026284803997817	no
264	TCONS_00027762 	4198	501	0.4647	-0.0672133851885	0.12799050748657	no
265	TCONS_00027763 	1207	123	0.641	-0.301682350276	0.0010924969346371	no
266	TCONS_00027764 	1520	366	0.5568	-0.0128132165117	0.071274818297928	no
267	TCONS_00027765 	650	282	0.8111	-0.0490001023914	0.054036199077335	no
268	TCONS_00027766 	818	387	0.559	-0.0342920489049	0.080727707743661	no
269	TCONS_00027767 	2098	285	0.7836	0.00926838215264	0.067879721817914	no
270	TCONS_00027768 	979	243	0.8696	-0.126008471062	0.025860899215038	no
271	TCONS_00027769 	5081	204	0.7203	-0.207836280387	0.0049229972904626	no
272	TCONS_00027770 	510	186	0.7563	0.107957802285	0.046183703469738	no
273	TCONS_00023430 	3808	210	0.6861	-0.244327053596	0.0040093012105697	no
274	TCONS_00023431 	1229	129	0.5049	-0.182231149225	0.0016694148585591	no
275	TCONS_00023433 	931	156	0.8149	-0.29606842306	0.0028397337845129	no
276	TCONS_00023434 	4745	264	0.7917	-0.103915139264	0.023445991908679	no
277	TCONS_00027771 	1642	183	0.7533	-0.106811642687	0.01039025218219	no
278	TCONS_00023468 	2189	258	1.0229	0.0195655712534	0.10935857803891	no
279	TCONS_00027772 	1288	201	0.8298	-0.271499726184	0.0055559019838844	no
280	TCONS_00027773 	1066	123	0.6128	-0.0707728497387	0.0046156786966481	no
281	TCONS_00027774 	1008	234	1.0453	0.0535285283379	0.12020786273802	no
282	TCONS_00027775 	713	123	0.8879	0.14056221009	0.043415337921664	no
283	TCONS_00027776 	3145	300	0.6961	-0.123524874563	0.024775729538109	no
284	TCONS_00027777 	2668	270	0.7123	-0.113429912294	0.020823296147853	no
285	TCONS_00027778 	1599	153	0.8387	-0.244421447847	0.0039961437623322	no
286	TCONS_00027779 	2227	138	1.099	-0.204483489068	0.009591982197072	no
287	TCONS_00027780 	541	216	0.523	-0.253303705035	0.0029482126273563	no
288	TCONS_00027781 	1035	126	0.9303	-0.0684669750114	0.013040636825697	no
289	TCONS_00027782 	1498	285	0.8516	0.132440988771	0.17416384933902	no
290	TCONS_00027783 	1018	261	0.9305	0.0627517758861	0.11931269298451	no
291	TCONS_00027784 	1518	249	0.5311	-0.0606663971631	0.014360458749004	no
292	TCONS_00027785 	3498	210	0.6625	-0.147792729401	0.0071527113246315	no
293	TCONS_00027786 	944	159	0.9526	-0.282740792906	0.0049229428364568	no
294	TCONS_00027787 	1706	219	0.7833	-0.0994306101272	0.017496271162645	no
295	TCONS_00027788 	1073	171	0.8426	-0.193155301762	0.007095756824347	no
296	TCONS_00027789 	962	297	1.0167	-0.0377924554314	0.11927268229381	no
297	TCONS_00027790 	826	198	0.7211	-0.0818782149022	0.013636564559458	no
298	TCONS_00027791 	2229	138	0.7738	-0.141941758863	0.0052401818713545	no
299	TCONS_00027792 	385	84	0.7885	0.0480990070765	0.011925369209466	no
300	TCONS_00027793 	2087	372	0.7661	-0.219322867525	0.037590602419043	no
301	TCONS_00027794 	5506	225	0.7625	-0.245437189792	0.0053604622213421	no
302	TCONS_00027795 	841	129	0.952	-0.0139901392125	0.020745074574073	no
303	TCONS_00027796 	5019	222	0.6079	-0.120558655271	0.007484287521161	no
304	TCONS_00027797 	1854	69	0.8846	-0.184678647785	0.0027226534471189	no
305	TCONS_00027798 	1972	216	0.5355	-0.249991192027	0.002873500283758	no
306	TCONS_00023936 	205	78	0.982	-0.128230217776	0.0065139891683965	no
307	TCONS_00023937 	205	78	0.982	-0.128230217776	0.0065139891683965	no
308	TCONS_00027799 	699	72	0.914	-0.290908548117	0.0016425506741083	no
309	TCONS_00027800 	1896	231	0.5347	-0.127159452457	0.007584161577887	no
310	TCONS_00027801 	972	96	1.0522	-0.266473108329	0.0037907055842237	no
311	TCONS_00027802 	973	132	0.6781	-0.294192356179	0.0014414484835315	no
312	TCONS_00027803 	774	99	0.8269	-0.0856357596328	0.0064266123881693	no
313	TCONS_00027804 	596	129	0.7497	-0.127444477743	0.0053552916677034	no
314	TCONS_00027805 	1791	294	0.4988	-0.224203519556	0.0071031187410742	no
315	TCONS_00027806 	1602	159	0.8539	-0.265249278397	0.0038975951781348	no
316	TCONS_00027807 	925	108	0.7542	-0.19178231807	0.0027815243579657	no
317	TCONS_00027808 	1177	138	1.0228	-0.10324325452	0.015605270086799	no
318	TCONS_00027809 	595	150	0.9613	-0.155760447459	0.010779064243689	no
319	TCONS_00027810 	1468	192	0.3978	-0.375022991845	0.00065097513327428	no
320	TCONS_00027811 	1893	246	0.9789	-0.161267818403	0.028160611379958	no
321	TCONS_00027812 	855	141	0.5546	-0.13115130344	0.0031797901086826	no
322	TCONS_00027813 	3750	216	0.4538	-0.358380324013	0.00097740122326708	no
323	TCONS_00027814 	1256	279	0.5785	-0.1589864099	0.012263633241968	no
324	TCONS_00027815 	9366	303	0.3911	-0.319250875709	0.0018911747905745	no
325	TCONS_00027816 	2236	195	0.8409	-0.359414237736	0.0028564083452594	no
326	TCONS_00027817 	1190	207	0.5447	-0.316639657421	0.0018141777061838	no
327	TCONS_00027818 	2739	231	0.7498	-0.170864897028	0.010581659819361	no
328	TCONS_00027819 	714	348	0.5131	-0.144681196238	0.023639891481095	no
329	TCONS_00027820 	4088	270	0.4889	-0.184482558644	0.0060124426547672	no
330	TCONS_00027821 	1549	168	1.195	-0.26994148492	0.0121017782568	no
331	TCONS_00027822 	1219	327	0.4899	-0.171957628708	0.014321212181955	no
332	TCONS_00027823 	6780	267	0.616	-0.0107896127097	0.022806432533566	no
333	TCONS_00027824 	5379	267	0.616	-0.0107896127097	0.024781226434757	no
334	TCONS_00027825 	2299	261	0.4393	-0.181846358352	0.0052985535781484	no
335	TCONS_00027826 	2425	243	0.4791	-0.116500584256	0.0075339159079188	no
336	TCONS_00024290 	3983	186	0.8506	-0.239634173439	0.0052860096237356	no
337	TCONS_00027827 	727	123	0.9036	-0.149091338418	0.0069883317146786	no
338	TCONS_00027828 	1129	282	1.0192	-0.0104206277495	0.1209914118658	no
339	TCONS_00027829 	1099	240	0.6556	-0.195639090372	0.0081572816932418	no
340	TCONS_00024498 	2833	309	0.5281	-0.121827163856	0.016738026026249	no
341	TCONS_00024499 	6115	309	0.5281	-0.121827163856	0.013755430283705	no
342	TCONS_00027830 	2814	252	0.4092	-0.0921194257916	0.0076471985570234	no
343	TCONS_00027831 	842	189	0.6345	-0.155257084357	0.0058460836398575	no
344	TCONS_00027832 	2094	168	0.8372	-0.224703836623	0.005164186826256	no
